job_id,bert_exposure_score,bert_replace_score,bert_exposure,bert_replace
7759fc3feb5d,0.01604447513818741,0.0014567214529961348,0,0
a8e2d4c91da9,0.02084038406610489,0.005878375843167305,0,0
a0d17db50b88,0.11460527032613754,0.03769071027636528,0,0
68abd5aa4a93,0.07189967483282089,0.08371853083372116,0,0
c65fbf2d44ad,0.2756202518939972,0.014844588935375214,0,0
5dab0aa2675d,0.09864369034767151,0.025670897215604782,0,0
4e9853582ce3,0.03385132551193237,0.05758669972419739,0,0
831c497df5fd,0.02462826855480671,0.007568037137389183,0,0
40886d0345a3,0.6787206530570984,0.23209944367408752,1,0
a70164b7d6b6,0.02705199271440506,0.0034929465036839247,0,0
c89f9b5c25d6,0.0919467881321907,0.004586306866258383,0,0
eabad4b5d4f2,0.07815427333116531,0.04522780701518059,0,0
9f3dae60136c,0.034156180918216705,0.044562339782714844,0,0
1269b2a7f03e,0.020389452576637268,0.0666423887014389,0,0
23daeda59d83,0.012839353643357754,0.006178021896630526,0,0
d36b73dd9eb6,0.06181998923420906,0.28264108300209045,0,0
170444d4e375,0.04914632439613342,0.03269070014357567,0,0
5e28be65dff5,0.0056050019338727,0.06851538270711899,0,0
dd829e6d20d2,0.01799003966152668,0.0003472353855613619,0,0
77e81010adb6,0.11330629885196686,0.30008023977279663,0,0
4aa7dcff0c6f,0.04535176232457161,0.026214659214019775,0,0
3c6c47a4b816,0.35087695717811584,0.2617953419685364,0,0
2986502afe77,0.04469408467411995,0.001762606087140739,0,0
adfeca8327fd,0.46153804659843445,0.10153835266828537,0,0
cff51ba35df8,0.04291625693440437,0.0016755678225308657,0,0
d903bb96084a,0.0989217758178711,0.016856735572218895,0,0
8f54aed1a66b,0.1590530276298523,0.09320403635501862,0,0
a795a7e5d321,0.4682377874851227,0.027277063578367233,0,0
dac5061d7b76,0.07718563079833984,0.07921215146780014,0,0
273e1a457d4e,0.29039353132247925,0.12154003977775574,0,0
bec04279793e,0.2264357954263687,0.006206073798239231,0,0
8e3f483e32c6,0.993187427520752,0.0004283990419935435,1,0
c21f8b684d7d,0.6028772592544556,0.30974188446998596,1,0
6a30f8515d08,0.264804482460022,0.048008762300014496,0,0
0226fc67746a,0.28747835755348206,0.19610367715358734,0,0
e7978f7656f3,0.0737641453742981,0.012702055275440216,0,0
2d953feeea1a,0.29664185643196106,0.015298444777727127,0,0
31ad5e57f354,0.08856995403766632,0.05872445926070213,0,0
fab3d74c907f,0.0676296204328537,0.044397756457328796,0,0
efd1155062f7,0.6083988547325134,0.1353963017463684,1,0
f681642e96f9,0.06830627471208572,0.0012180533958598971,0,0
1bd6e929cb26,0.1351349651813507,0.41240614652633667,0,0
23ba6abe6b87,0.07389900088310242,0.1256854087114334,0,0
b9bbd55aaf87,0.13267578184604645,0.17502762377262115,0,0
c6468e988725,0.15439820289611816,0.054002534598112106,0,0
3606d09ea679,0.04994197189807892,0.052244558930397034,0,0
0f3775f927cf,0.15396936237812042,0.07324643433094025,0,0
9cde9b09fb15,0.47157523036003113,0.050978321582078934,0,0
4545bbd3921e,0.20187775790691376,0.04074482619762421,0,0
69609af42dd1,0.03185684606432915,0.011964513920247555,0,0
3fc8be16565f,0.05121912807226181,0.21326987445354462,0,0
c26df78f1e31,0.2146790474653244,0.0009489681106060743,0,0
91810d0963ae,0.5181179046630859,0.31327056884765625,1,0
b60ee6b707af,0.18113769590854645,0.030644111335277557,0,0
d1547c8c2e65,0.11419197916984558,0.11042428761720657,0,0
97935fa97575,0.1266031712293625,0.010188279673457146,0,0
15aee38ee450,0.18959206342697144,0.038373831659555435,0,0
9b22be39bea4,0.023045744746923447,0.02589218132197857,0,0
9e5d1dbe8dc0,0.05615592375397682,0.0080329654738307,0,0
01789dab3484,0.06603960692882538,0.0274148341268301,0,0
6c0f7cf13372,0.0937083289027214,0.0861518457531929,0,0
d032c9e18d8c,0.03726544231176376,0.02936607599258423,0,0
d9d0d403c0fe,0.11677893251180649,0.4298527240753174,0,0
081c3cdbbbb6,0.3946825861930847,0.19079281389713287,0,0
ba56a5544a5f,0.17447319626808167,0.1276494711637497,0,0
ac32bcfd07af,0.5832232236862183,0.05459615960717201,1,0
e4fc69731cb6,0.09107968956232071,0.01945013552904129,0,0
fc3cf2cc69b3,0.5522058606147766,0.03688129782676697,1,0
cd0063bc06cb,0.07052739709615707,0.008346808142960072,0,0
bfdcf02fa2f7,0.06525912880897522,0.006843017879873514,0,0
a12dffb0dfbc,0.1476692110300064,0.010345484130084515,0,0
92d92cef359d,0.016795916482806206,0.0015002507716417313,0,0
f08db9f0c539,0.39951011538505554,0.05335426703095436,0,0
94ace450740c,0.1009342223405838,0.005538685712963343,0,0
a8bec3ed7dc9,0.031539808958768845,0.1791101098060608,0,0
0fdd49eed5f2,0.10440593212842941,0.19573281705379486,0,0
1a26ecb4b9b3,0.22371196746826172,0.12161252647638321,0,0
bab5b0b94bac,0.04704781621694565,0.09650030732154846,0,0
2122eea2a85b,0.07160641998052597,0.005847652442753315,0,0
2667d16cc100,0.08891917020082474,0.00041959897498600185,0,0
e2a3c1c8ad1d,0.20971928536891937,0.07214578986167908,0,0
4d60a61b7e9b,0.12347317487001419,0.007449942175298929,0,0
76d463de15c2,0.9688401222229004,0.1794164925813675,1,0
1a4889afd841,0.27543219923973083,0.02742837741971016,0,0
df60712d94c5,0.05846346542239189,0.0152678731828928,0,0
111ea3468d2d,0.05846346542239189,0.0152678731828928,0,0
f4c899ef700d,0.15883676707744598,0.023628396913409233,0,0
689a69d60df6,0.1732887327671051,0.018209462985396385,0,0
8ac1250e964c,0.6877134442329407,0.022535869851708412,1,0
0de78c4239db,0.17639169096946716,0.016864797100424767,0,0
8735dd631759,0.055606041103601456,0.004636658821254969,0,0
066357e02e1d,0.08494734764099121,0.03693096339702606,0,0
1d3b39f6607c,0.448957622051239,0.13176797330379486,0,0
1b1a02b1d939,0.3954777717590332,0.0034304624423384666,0,0
5c64c1217b4f,0.40242040157318115,0.009751908481121063,0,0
194c1ff47e78,0.21075400710105896,0.20713093876838684,0,0
9e26abada733,0.15587906539440155,0.05334332957863808,0,0
e094f6a71469,0.05428199842572212,0.0038762432523071766,0,0
035fb580a100,0.026777416467666626,0.03557848930358887,0,0
4768e25ce709,0.7182484269142151,0.38253793120384216,1,0
5216b4fd330a,0.03907597437500954,0.02085273526608944,0,0
c8c345adb6bf,0.6275292038917542,0.0681428462266922,1,0
d46e9bf01d2c,0.1997944563627243,0.08359482139348984,0,0
3cc97c561a93,0.12461114674806595,0.0021046455949544907,0,0
17f4567a1409,0.5205770134925842,0.030812224373221397,1,0
1dd4459c95b3,0.009820782579481602,0.0013741221046075225,0,0
201c35533d2e,0.7319127321243286,0.020742077380418777,1,0
04e1764037ce,0.04328204691410065,0.01111837849020958,0,0
58d71e07ba57,0.6243659853935242,0.3560243844985962,1,0
99d7eba2d7f8,0.9580127000808716,0.7869001626968384,1,1
023cb7062c47,0.01798008382320404,0.009018907323479652,0,0
975f256256f4,0.14205025136470795,0.029683740809559822,0,0
7c3347f518a8,0.09939809143543243,0.027746357023715973,0,0
7279e7c56e39,0.02200132980942726,0.0009530491661280394,0,0
9dee54b7bb19,0.15892595052719116,0.023661473765969276,0,0
0cbe2677d6dc,0.13201001286506653,0.041089143604040146,0,0
9a79c8250906,0.13639739155769348,0.0038610438350588083,0,0
bd32092d307f,0.23999302089214325,0.12621380388736725,0,0
58c506840ea8,0.6291269063949585,0.16743320226669312,1,0
7921d9960587,0.034995753318071365,0.019408227875828743,0,0
d21ab1bc173b,0.6601350903511047,0.05622488260269165,1,0
8e2059082e81,0.9108405709266663,0.02836679480969906,1,0
90673cb42f97,0.05685954540967941,0.010767906904220581,0,0
617e0b195c02,0.2269257754087448,0.0437430813908577,0,0
e621f608f89d,0.006375378463417292,0.0021327415015548468,0,0
291dc189c7af,0.17863646149635315,0.00614459253847599,0,0
06049f81bcce,0.1120620146393776,0.24841077625751495,0,0
a7d4712ea928,0.2742069363594055,0.06500378996133804,0,0
669042225d1e,0.4004656672477722,0.0014648495707660913,0,0
bb818f7f2887,0.2405380755662918,0.02953406050801277,0,0
111ea4aee4b3,0.9751732349395752,0.00482258340343833,1,0
f77a6edbebd2,0.3292286694049835,0.03121068887412548,0,0
d5fac0be3584,0.03143059089779854,0.11522261798381805,0,0
c650036268a8,0.09600654989480972,0.04614979028701782,0,0
a0893b808952,0.10671158879995346,0.0005853381007909775,0,0
2cb3d305fa5f,0.1164017990231514,0.06595152616500854,0,0
1531e70a6b51,0.16177867352962494,0.03111136704683304,0,0
d3378081b6f5,0.0467737652361393,0.11045723408460617,0,0
5c45db9dc9cb,0.07689221203327179,0.1506795883178711,0,0
7589dcf3df4e,0.9033514261245728,0.006949799135327339,1,0
98e73be84635,0.015647845342755318,0.0037340896669775248,0,0
75bc80184a21,0.43392789363861084,0.15084584057331085,0,0
5f7c3c177a99,0.25024235248565674,0.2331550121307373,0,0
34b0343f1486,0.5469682216644287,0.2117232233285904,1,0
da76ff67e2df,0.045026201754808426,0.10946856439113617,0,0
460145b4106c,0.02134646847844124,0.0004894859157502651,0,0
a5fc7f783fdb,0.02619919180870056,0.0007559948717243969,0,0
337e6b4f181d,0.05052138864994049,0.002219434594735503,0,0
d03e2b263a95,0.9808311462402344,0.003970020450651646,1,0
5fe11b0883cc,0.5070072412490845,0.008824195712804794,1,0
ea0025f65f51,0.06961870938539505,0.030613837763667107,0,0
f1a93971ac82,0.08761224150657654,0.01785615086555481,0,0
0f2602510d61,0.1406019628047943,0.0031559651251882315,0,0
3fbfa60d63d5,0.17442135512828827,0.16697973012924194,0,0
975edacdcdd2,0.012070273980498314,0.014537724666297436,0,0
5e9b745cd241,0.21132652461528778,0.3305870294570923,0,0
d4f7bbd690b7,0.15206725895404816,0.11310940980911255,0,0
b3b92d1f13ec,0.26181015372276306,0.25403785705566406,0,0
1ae20c85f456,0.0626506358385086,0.006725369952619076,0,0
63034d930fcc,0.20590756833553314,0.011642486788332462,0,0
234c929797d3,0.07128064334392548,0.05307542532682419,0,0
b48001165f12,0.06078420206904411,0.10913710296154022,0,0
94979dcacf31,0.03642437607049942,0.01288605760782957,0,0
1494f7ce2bd7,0.04041772708296776,0.0005943576106801629,0,0
697fd89ff1dd,0.14739923179149628,0.07641114294528961,0,0
b76a241f79fe,0.05955943837761879,0.0020407726988196373,0,0
27a683c5a34f,0.9944151043891907,0.5830841660499573,1,1
6a3f8ad2b610,0.04454236850142479,0.00699706980958581,0,0
487e32d1679a,0.07512497901916504,0.00899963453412056,0,0
39713a7b7ca4,0.034102849662303925,0.021655449643731117,0,0
aa999a0be787,0.05408910661935806,0.014901595190167427,0,0
dfba979f1359,0.08893156796693802,0.08928044885396957,0,0
e0d4bebe9a21,0.2652682363986969,0.04912044107913971,0,0
c78547593f14,0.11461015790700912,0.009362280368804932,0,0
2362924c11dd,0.17654037475585938,0.01677022874355316,0,0
6000a51f3ef0,0.07288588583469391,0.002149284118786454,0,0
80117fdb506b,0.18290311098098755,0.07779999077320099,0,0
17a4e966e456,0.15795059502124786,0.054805558174848557,0,0
e9e4d595772b,0.14095428586006165,0.07111068069934845,0,0
a402dfc55d47,0.0631222054362297,0.006232235115021467,0,0
41558a863ed0,0.0749182477593422,0.02702028676867485,0,0
b853a2cead8f,0.07555872946977615,0.01844020001590252,0,0
f66365ad5dce,0.3699396550655365,0.042101889848709106,0,0
63985d70c979,0.9975374937057495,0.0034602764062583447,1,0
85586bdfac92,0.11453530937433243,0.1692304164171219,0,0
bc5c66635522,0.12961220741271973,0.14627553522586823,0,0
21184d1e7113,0.6771970391273499,0.32978299260139465,1,0
52440e9428d7,0.016246473416686058,0.027206655591726303,0,0
e198ca64c600,0.03939799219369888,0.04367629811167717,0,0
62bde1b9f004,0.13800641894340515,0.004098862409591675,0,0
101807b6df77,0.8070491552352905,0.2126249372959137,1,0
6d8a38586477,0.00265702698379755,0.004272211343050003,0,0
1efd45992ddf,0.03507978841662407,0.0005095292581245303,0,0
37c4d8e59931,0.18706806004047394,0.092582106590271,0,0
7d8bbd5f8f5c,0.031983595341444016,0.019876979291439056,0,0
eaf5caddc73e,0.24216732382774353,0.0029713197145611048,0,0
ed20c9bf719e,0.23007161915302277,0.1761045604944229,0,0
8f6885644098,0.019641393795609474,0.01188643928617239,0,0
2d861c19aef8,0.030239101499319077,0.0006134872091934085,0,0
22f297fc4dfe,0.44214245676994324,0.024636704474687576,0,0
67ab0e9c5c20,0.01868116669356823,0.0008568345219828188,0,0
574e0c54ed2d,0.007785698864609003,0.17728278040885925,0,0
c51c028d0ba7,0.006406494881957769,0.012052305974066257,0,0
73e3c6b61208,0.2510114014148712,0.016938792541623116,0,0
1cb7dae9b358,0.07804156839847565,0.021136442199349403,0,0
2cab171c662c,0.09886139631271362,0.027767853811383247,0,0
eea3867f79cf,0.003900564042851329,0.00088920519920066,0,0
462f332e888a,0.00880937185138464,0.018645942211151123,0,0
7fa2be8ab078,0.6960074305534363,0.4896604120731354,1,0
1353208275c3,0.06273498386144638,0.0029663261957466602,0,0
ac1165e0cf33,0.19569069147109985,0.020696589723229408,0,0
f5399a271726,0.19890925288200378,0.06315683573484421,0,0
